eng-all_sgns,husband,wife,father,mother,son,daughter,brother,sister,uncle,aunt,niece,nephew,grandmother,grandfather,acquaintance,ally,associate,colleague,confidant,companion,counterpart,fellow,follower,member,neighbour,partner,patriot,supporter,arab,beggar,blacks,chinese,crippled,disabled,elderly,indian,jew,mexican,native,pauper,unemployed,woman,adversary,competitor,emigrant,foreigner,intruder,invader,occupier,opponent,opposition,rival,settler,stranger,visitor,vagrant,convict,criminal,crook,delinquent,deserter,enemy,felon,murderer,offender,robber,scoundrel,thief,traitor,villain,animal,ape,bear,bird,chicken,cow,dog,elephant,fish,lion,monkey,pig,shark,snake,beach,coast,earth,forest,island,lake,mountain,nature,ocean,planet,reef,river,sea,tree
1830,0.12079096320363798,0.11313775709467291,0.02911974636095928,0.09676855025894851,-0.04652202102196088,0.03289708840687183,-0.06161985079360594,0.0656908838531288,0.006245026345271406,0.149170577316808,0.14786171832231687,-0.013930355726602306,0.0816536003048747,-0.0022093841041599983,0.16268024204190162,0.05251547734701415,0.09842054548270424,0.024361996140559256,0.17948051824771732,0.17984642776883394,0.03626502818349725,0.11338007895728888,0.03698535940634229,-0.10035203730575991,0.09953136577764456,0.054867482497552175,0.2320253212967281,0.04934080283335202,0.07733763328090808,0.04724980570057004,-0.0022276838583405304,-0.07593894587539621,-0.0018451596859594126,-0.08705254942024583,-0.002133307538998401,-0.10254475019690563,-0.0018188807360792342,-0.08424430649066661,0.03352778156371738,0.08520895457229055,-0.007761120385905718,0.1577285208843112,-0.013568529663040767,0.056652556561003674,-0.11723495810502851,-0.038932708269888684,0.20786833303337685,-0.014177400871837048,-0.03979664233977088,-0.08833202928750097,-0.022528437357036687,0.11089686162650124,-0.060550435966910635,0.11308775957493951,0.11929966974144945,0.13113779546743978,-0.10504319326223914,-0.009925155988415903,0.020408745178509668,0.07781609059652315,-0.022912616958069218,-0.11807889620213818,-0.029023099981355546,0.03053725341037682,-0.012575070884346,-0.005410671169168457,-0.0098158255283575,-0.047022663218516225,-0.05943275949175386,0.12877031740780562,0.031160628810659386,0.11004989041892706,0.04263717572956881,0.05770745368054201,0.05240768253767648,-0.018387531425440962,0.06669573981910644,-0.04004892097619671,-0.014317164497731547,0.030180323096718607,0.05741864926791542,-0.0608884937523666,-0.05757101109779591,-0.04189246993735938,-0.06358079793480631,-0.2637144514470827,0.03580250044885187,0.004849783552591195,-0.19212148407765872,-0.10033252052741536,-0.03309970540592834,0.1313737406397152,0.014689948676618415,-0.04644848614681219,-0.08746354237291985,-0.23265281194318413,-0.053261748744534966,-0.02255765612862244
1840,0.08360737683556194,0.031870827001864235,0.10362002882509515,0.02092706769686435,-0.07476171519865756,0.025275868975458405,-0.09251011375444357,0.03535752799435493,0.03889335926163998,0.1840759919348268,0.11613403866073181,-0.06278915340230977,0.085628443270432,0.08469063749348141,0.12654269023890308,0.09652337577906758,0.10329158554559639,-0.02153445731257677,0.17759320873795936,0.19546908233034532,0.04382393276456069,0.17470618741986177,0.07171625295870525,-0.06211846945616665,0.08947418541455558,0.11808159939744411,0.16343496887801326,0.07377360980558322,0.02889736913974388,0.030520401634736325,0.01606475523450379,-0.10689859877377776,0.0016516709009173748,-0.11270259053667263,0.04184068858080353,-0.09297928902684749,0.014965050797854774,-0.11907292715041458,-0.009084777208096499,-0.016027448131604755,0.04959254359472467,0.15899656814432864,-0.04309268327433448,-0.06250372651271431,-0.03161902543448599,0.04209988661384307,0.1320234028281039,0.002279156607057743,-0.0858761037711649,-0.03586575226070319,0.008317107120427113,0.04556148366515685,-0.07615985309417285,0.15154203636467697,0.1203897518518896,0.18909351557508597,-0.05880403859123756,0.00421973164623867,-0.08879353566931297,0.04085457150386007,-0.09385221592667425,-0.07592285988616854,-0.03197005388768877,-0.028697706806899894,0.01237301496407402,0.014880163738030461,0.06566620462478515,-0.008730155798609907,0.010171313995311512,0.05952069807423129,0.005561219248940726,0.17914876403607052,0.05652170077514246,0.07781721336891541,0.041796971249308076,-0.049225545191881735,0.06854058700997727,-0.03764545352862928,-0.024457861195484563,0.0025812494957715916,0.04761521721829487,-0.016890988667216236,-0.032504512283631916,-0.06840717491345322,-0.05629722176253824,-0.2382444778422498,0.0008168745606914462,0.029502259026322093,-0.19071862435725093,-0.06409760406623091,-0.08176233849538293,0.11833196106285906,-0.03548024025975237,-0.009513345669788651,-0.13989701962080084,-0.15087542297286605,-0.04383426939038721,-0.04023003911681904
1850,0.1680383132821857,0.06134843531553202,0.08728673087248096,0.10461463652553632,-0.08072061345433183,0.020820855219599133,-0.027443850167629482,0.10447957217917031,0.035528893522702394,0.1448776757248525,0.12360953886534941,-0.041390582470188265,0.04036570525805581,0.03498308516658864,0.09773237952078588,0.057366880448223065,0.02225206818651428,-0.06351748422977875,0.10060313791539327,0.21160223682854787,0.04302075602613215,0.13730854078270066,0.08921546511586845,-0.09734905776636675,0.11603015010612266,0.15319182627915368,0.15537269310018978,0.09108196946820256,0.0238655389250294,0.1201759670911394,0.06026645082771947,-0.08371503182958144,-0.035286892951903286,-0.08228367798066566,0.04870988002089128,-0.08921654134037911,0.014541551077542946,-0.12600842699373016,0.033616831733726815,-0.01659909416188426,0.08726813559873822,0.16014294859222888,-0.011847414010781895,-0.009400139644960835,-0.01705352443747463,0.040955455763814735,0.15830926713290427,-0.08032775929043867,-0.07076562848299164,-0.06470676818127709,0.01090741860596641,0.07982252134081527,0.02592804739888086,0.18753098188932196,0.1151899992933711,0.1497470765653371,-0.08597945967708029,-0.022717307371334493,0.08308558828940349,0.013997493896058248,-0.1219809131614321,-0.1050323410768703,-0.03874054158531271,-0.00815128129535551,-0.06237132908038027,-0.022769585091896773,0.055780137042289235,0.05310655550939773,0.0016786451826011246,0.15923830652602394,-0.00216115206928129,0.08244115720735999,-0.00888689609144165,0.01661434548814581,0.04226972580432306,0.01973769904170574,0.06520206914962776,-0.06209994314622248,-0.08111094131462368,0.031666708268979535,0.07904421350343684,0.0403871127256348,-0.039501357513168016,-0.08300443599279966,-0.0495154572619,-0.22234834844004606,-0.009514327838485853,0.015520243374598721,-0.10280630670579377,-0.07685530571153668,-0.055798745117743194,0.09681934119751104,-0.003627799217515607,-0.015082584733761777,-0.12072316529167648,-0.2093611904367227,-0.0793341664129938,-0.06231232377048779
1860,0.11200736882060293,0.08922732246709493,0.08985272366184571,0.09218497944295061,-0.029928606339782077,0.048584990712354746,-0.06624891000391514,0.03491795606265955,0.10998838710826518,0.1381901698942691,0.16416637426510464,-0.07632873358894098,0.035842788658412596,0.02146328607212891,0.12421665941583127,0.06780848543171475,0.0685777811636945,-0.025121955848977143,0.13702536862144302,0.18449845896999495,0.030658249888197462,0.14117600281734574,0.11595125513248344,-0.06656197485011292,0.11070643187716483,0.07334955148123888,0.16146122693939172,0.10356716580451038,0.04330280967599342,0.1338826251232302,0.07698946013273335,-0.1323944701613012,-0.03640927748488815,-0.08498671760340182,0.01919129891498221,-0.024649807136374144,-0.02819702723192908,-0.12778291475790862,-0.007583262494290778,-0.0018245831847228638,-0.0032753178828188612,0.1677847135263222,-0.05339504782383338,-0.043671852416827917,-0.06933088712182636,0.04291284209587363,0.10852598778017067,0.04209720574515239,-0.0709041109624989,-0.027787477088949804,-0.011806500861234352,0.07852763548464646,-0.0222956510073653,0.13917172796334154,0.17381191283828787,0.12164575287254276,-0.08059126066457321,-0.007615371763331896,-0.031821855965594004,-0.030188293066769574,-0.06593196704005554,-0.054555987771598154,0.010302367129323954,0.018651182986813564,0.008880465864852602,0.03441925593818458,0.022778654185338077,0.06012207972274442,0.06750678019979552,0.11162342886887403,0.008436036438892536,0.04313132603837577,0.012411338269854274,0.010469289570047426,NA,-0.0386579766052352,0.09463748460980034,-0.04862738677577275,-0.029557197524773773,0.08240345514635752,0.0999100590194722,0.042566806182937386,-0.02494622402455286,-0.0406171542209924,-0.10434655416065419,-0.18809341050971626,-0.043672181595524724,0.062407183803226386,-0.1774186182421551,-0.04234007078136082,-0.02615193027920407,0.12727084897679897,0.010006902338703468,-0.050135468023135676,-0.1634131324918758,-0.18077077877412898,-0.04445490882339739,-0.06418937556202092
1870,0.07411138551314711,0.11178168623324515,0.05745817977016427,0.08858603221739023,-0.04062069156399114,0.023319063527040385,-0.03883186327646758,0.062275722699007635,0.05100020292647304,0.12767083979843324,0.11042990323781679,-0.04529443094137469,0.046672469252974885,0.049594219897565066,0.15096504479524836,0.10361183208910185,0.08141803524834115,-0.026742550543291756,0.12364593618430604,0.2177094796950749,-0.011627902648843358,0.1643237021015992,0.045247887389910244,-0.14201476583452677,0.08144003713912736,0.11133803306651338,0.1777869878012388,0.09485090581577182,0.00017950873753448625,0.13652129853043635,0.06654357478115777,-0.08812037963669708,-0.04294458514353263,-0.07177592916989411,0.06374185753046886,-0.05394354352592814,0.010977268253094656,-0.11402498025471924,0.003896375726781789,-0.0035922191295319223,0.10450656404408999,0.16118963961545346,-0.005560984923805526,-0.012619248595885925,-0.044039759598198565,0.054963637579968375,0.09413969095686127,0.012162175314746962,-0.13714452747779102,0.004523291857317085,0.025820053229588982,0.09185032154442989,-0.003056298128586574,0.17392859580502903,0.09999152688759412,0.11228491731008423,-0.0898851474246007,-0.054146505516968785,0.032816286957092614,-0.02925738454453955,-0.11911720526125706,-0.04416201064848675,-0.03599211167878771,-0.039414420400681646,-0.025051838692532063,-0.023151046869234988,0.0643883123722048,0.013329859123224154,0.05274396658699968,0.1927852384272871,-0.015561808146908336,-0.04246687365705733,-0.04183459458622655,0.08430949274512904,0.0258924833608513,-0.05581583175931754,0.059778100566456535,-0.051439049805842144,-0.07626517400104339,0.04617098789792207,0.03118950148161639,0.03135090214293785,-0.11511724203335055,-0.012929944760821824,-0.0532076080708915,-0.17191301580394935,-0.030377786066219117,0.045520518915773876,-0.13562105769362773,-0.06045896636400858,-0.06508294249411917,0.09960643934875292,-0.03479489598389095,-0.05556742324968064,-0.08210751723703436,-0.18391492549852304,-0.06278209852555741,-0.0543176155218498
1880,0.1887266794083351,0.06562377227819192,0.14438922329579593,0.11969875045598673,-0.011524110881189983,0.09554247781857236,0.03128701202043599,0.10154510942626965,0.1151565111091693,0.10280357224778394,0.15782665233354623,-0.013347734583526288,0.06638033073231174,0.06605815209277893,0.1675859848676052,0.0012312303337841592,0.09724555611248352,-0.02907095020169963,0.20661382612254617,0.21424442445816186,0.12625773359664813,0.15572340163983853,0.03501099094395875,-0.09722339238965665,0.08232242855468155,0.08152508962268906,0.15250723311515715,0.0453209258870378,0.01789648962320539,0.1182811687613094,-0.010434720032030347,-0.07363957674653726,-0.05905616544989025,-0.027671377438587105,0.08770705445098477,-0.03511572631294228,0.030675968505955012,-0.15200765491583704,0.01987812616379799,-0.05461780674993981,0.04143963119354591,0.20978867938233514,0.020880489711132676,-0.008392177238595625,-0.03003133891576245,0.08553345712575006,0.08727500459329572,-0.08883075710496166,-0.04538304473704241,-0.0004855777861745339,-0.016104809415712212,0.026654636079575047,-0.024337758326196904,0.20218039214404124,0.0948060301606497,0.15308313716664307,-0.07738998614630441,-0.041014712311243935,-0.05872961513614938,-0.013516692537440787,-0.07010409255768837,-0.06892506702012188,-0.02275660954619375,0.021526964829278007,-0.030006211677887456,-0.008812645822654811,0.018069141179802642,0.05479714206826718,-0.00523622796155867,0.1166567918310038,-0.0020644499035703274,-0.014927142235566997,0.06204840069214594,0.04789484507469553,0.018604368975267203,-0.013566840083095869,0.07016259552584357,-0.08477536376477149,-0.0734399062685325,0.03742703990225848,0.01118117146065773,-0.03906395916828641,-0.07771433985126207,0.009987574823326751,-0.0636676277606655,-0.19042176441684264,0.016043861124458818,0.008911374300337511,-0.10091566806547177,-0.05133447281207356,-0.006566043291270162,0.18953067439574034,0.039148834587394744,-0.020128935030567233,-0.11694904442147538,-0.11062895106813399,-0.023110778137253114,0.0011364467848959784
1890,0.13952055898044088,0.08811003973051837,0.03913377531205055,0.11464413376370934,-0.02284480951611407,0.08197162239789768,0.03754559691684802,0.17403476954725342,0.10101058548203715,0.10617409772487742,0.16924942908497484,-0.02154640687876276,0.07666918288039759,-0.01280058827177896,0.12601597461237785,0.05044942106739295,0.0544810741956032,-0.01644521328997472,0.1448633166833418,0.20532061349073746,0.05833128426418227,0.15808670022588617,0.06707552037067571,-0.13505242703986628,0.11096412893029868,0.11036227413686098,0.17856932593466354,0.02190645355526856,0.017514392381558646,0.12503674990902144,0.008237814708871333,-0.12174338628591164,-0.005309912775745146,-0.015716221708294217,0.08887807195177937,-0.11509309153270704,-0.023281550880736256,-0.09242696060323959,0.028064078521099007,0.005518481447017504,0.027661408619323324,0.19436964007714522,0.10034776397516461,0.023562453910358258,-0.033058300421488926,0.07110245734742746,0.10041121996420048,-0.05427779571817339,-0.06255955584466381,-0.04453911221815423,-0.05268022082143506,0.07963560017665461,-0.015475273175044709,0.15088900248584264,0.11479848840121354,0.13197177306384475,-0.06310218105232379,-0.045301872641341646,0.005727369160813909,-0.03881801837385733,-0.05805308474053881,-0.059534657655916416,-0.039372766240413186,0.06614532386168101,-0.01119282130370092,0.052626561481693854,0.06930545482184629,0.049663662479979734,0.08092210585630599,0.15524834178307564,-0.04994374870482977,-0.00345702991212862,0.020167445856147197,0.08393377597849104,0.07355317484342981,0.02430022867907463,0.09592151892428478,-0.049742471768303036,-0.032268532802466166,0.07204871150011555,0.08992595391203845,-0.042937692948817226,0.04886475191406928,0.0074212522341350765,-0.010647823957917678,-0.17263523887917012,0.038495655448704376,0.02273267676777177,-0.1550617967203352,-0.05754391580466691,-0.02532093623362079,0.16159171548420934,0.019687792549078067,0.03906299934662784,-0.08959322721606171,-0.19464661842888972,0.0570451545208141,-0.011458396669078122
1900,0.1647602111154098,0.07932193084196863,0.060713595618873906,0.0892664538335073,-0.03385018485607374,0.04785094027328459,0.007936623899238009,0.1319391962009418,0.01941678243891217,0.1451209319279047,0.11050221196790476,-0.035460018411673656,0.059049826269855596,0.0015874110674529943,0.1706807473610038,0.06166799929711373,0.07020493756081454,-0.033970830903808855,0.15892124044540543,0.27330052520852816,0.05684351707824936,0.15187629864568739,0.04738021228109622,-0.1017951901925002,0.10777490137184154,0.10449525668902104,0.18087058099945041,0.004461187915515538,0.03624882863955246,0.0983578741061064,0.03339278383448029,-0.15182770857689948,-0.06314637409314025,0.0008991676241018376,0.10154975058106328,-0.05485754500555258,0.046273360452157575,-0.07179883978676443,0.020422529428002878,-0.011015891275346391,0.06481219670542139,0.20128874000255984,0.03506866641406499,0.01657781106234473,-0.006279155288117355,0.055904510479640915,0.11774795092706526,-0.08783801989854187,-0.14387929340345385,-0.012064865164054776,0.03383000744191597,0.10602223190566236,-0.012765832724559698,0.17250630469709466,0.11419884880988056,0.1551759581579716,-0.15589708615362155,-0.05903850403052941,-0.05574868557538831,-0.016146883024701925,-0.07830498189406812,-0.05467050267736404,0.016080376770165248,0.023101487138198443,-0.003407760583599832,0.08220582469030695,0.07130133507710425,0.09158889669327949,0.04987361339676349,0.16764284562678566,-0.018742129309715663,0.05969507233737885,0.06511447186658435,0.13411037458114572,0.0006081766912700688,-0.022942970228425227,0.07990659507899978,-0.0657058578383716,-0.04911975462019109,0.08263644302955683,0.05658377529728658,0.0015742469754582932,-0.050236800853173204,-0.05486854702052834,-0.030628402583190682,-0.20871037738706635,0.01894668754976175,0.044466791728943654,-0.12676588727314442,-0.07600292497993215,0.004608045850149402,0.1039703137738673,0.040625830605229826,-0.029450103805168056,-0.06292966138930221,-0.15449305675855632,0.03430519033770191,-0.00481430298928092
